OverallQual,ExterQual,Foundation,BsmtQual,KitchenQual,FireplaceQu,GarageFinish,YearDiff,YearRemodAdd,1stFlrSF,GrLivArea,FullBath,GarageCars,Neighborhood,MasVnrType,HeatingQC,Fireplaces,MasVnrArea,GarageYrBlt,HouseStyle,Exterior1st,Exterior2nd,BsmtExposure,BsmtFinType1,GarageType,OverallCond,LotArea,BsmtFinSF1,LotFrontage,2ndFlrSF,SalePrice,no_garage,is_BsmtFinSF1_0,is_2ndFlrSF_0
8,2,6,2,2,3,1,10.165525060596439,86.76936408468859,7.7039102096163115,7.7039102096163115,2,2,9,1,4,1,0.0,1970,4,5,2,4,4,5,5,9.671870704017296,351,4.553876891600541,0,268000,0,0,1
6,1,3,2,1,3,2,12.966629547095769,86.3855191759374,7.316548177182976,7.316548177182976,1,2,9,2,4,1,90.0,1953,4,5,2,1,2,5,3,9.405907155520158,1024,4.852030263919617,0,149500,0,0,1
5,1,3,2,1,0,1,13.231546211727816,87.57678270623478,6.51025834052315,6.828712071641684,1,2,9,1,4,1,0.0,2003,1,6,4,2,5,2,6,8.99516499031115,0,4.0943445622221,252,122900,0,1,0
6,1,3,2,1,3,2,9.135528725660045,86.94942383174832,6.822197390620491,7.428333194190806,2,2,6,2,3,1,92.0,1978,6,8,8,1,1,5,8,9.322239464473592,226,4.248495242049359,765,172500,0,0,0
6,1,3,2,1,1,2,11.114877048604,87.50977600240098,6.97354301952014,6.97354301952014,1,1,6,1,2,0,0.0,1963,4,8,8,1,6,5,4,9.037652264150466,663,4.248495242049359,0,154500,0,0,1
5,1,6,3,1,4,1,12.696938456699069,86.40814442120136,7.232010331664759,7.232010331664759,1,1,6,1,2,1,0.0,1954,4,5,10,2,2,5,8,9.494315582496638,1064,4.220246048654068,0,165000,0,0,1
5,1,1,0,1,1,1,8.954451150103322,86.97190567814089,7.336285660021297,7.336285660021297,2,2,12,1,2,0,0.0,1979,4,10,10,0,0,5,8,8.85623355614316,0,4.1588830833596715,0,118858,0,1,1
6,1,3,2,1,3,2,11.416407864998737,86.61151166750291,6.890609120147166,7.493317248862145,1,2,9,2,2,1,415.0,1963,6,8,8,1,2,5,8,8.861633597686627,400,4.2626798770413155,813,140000,0,0,0
4,1,2,2,1,1,1,14.733200530681515,86.31760866327848,6.85751406254539,6.85751406254539,1,1,1,1,4,0,0.0,1936,4,5,2,1,4,2,5,9.078521797355334,285,3.912023005428146,0,106500,0,0,1
5,1,1,0,1,1,1,8.954451150103322,86.97190567814089,7.02108396428914,7.7142311448490855,2,2,12,1,2,0,0.0,1979,6,10,10,0,0,2,8,8.85623355614316,0,4.1588830833596715,1120,142953,0,1,0
9,3,6,4,3,4,3,0.0,87.66604708583958,7.768110378525988,7.768110378525988,2,3,24,4,4,2,760.0,2009,4,11,13,4,6,5,8,9.466454374960302,2188,4.605170185988092,0,611657,0,0,1
5,1,3,2,1,3,1,11.416407864998737,87.30845424706443,7.119635638017636,7.119635638017636,1,1,6,1,2,1,0.0,1961,4,8,10,1,2,5,6,8.852664927703866,465,4.174387269895637,0,135000,0,0,1
4,1,3,2,1,1,1,10.0,86.79189152169245,6.754604099487962,6.754604099487962,1,1,9,1,2,0,0.0,1979,4,8,8,1,4,2,5,8.901094121608562,322,4.134806723229352,0,110000,0,0,1
5,1,3,2,1,1,1,12.422205101855958,87.44271909999158,7.174724309836376,7.174724309836376,1,1,9,1,2,0,0.0,1968,4,6,4,2,2,2,6,9.072456664612796,860,4.1588830833596715,0,153000,0,0,1
7,2,6,3,2,4,3,1.4641016151377548,87.50977600240098,6.693323668269949,7.319202458767849,2,2,13,1,4,1,0.0,2003,6,11,13,1,5,5,8,8.971448463693834,0,4.143134726391533,702,180000,0,1,0
7,2,6,3,2,4,2,-1.9999999998,87.57678270623478,7.4205789054108005,7.4205789054108005,2,3,13,2,4,1,27.0,2006,4,11,13,1,5,5,8,9.606361021256347,0,3.912023005428146,0,240000,0,1,1
5,1,3,2,1,1,1,10.649110640673516,86.70174744614673,6.804614520062624,6.804614520062624,1,1,6,2,2,0,75.0,1967,4,8,2,1,6,5,5,8.727940222393896,599,4.159632893719619,0,125500,0,0,1
5,1,3,2,1,1,2,12.966629547095769,86.40814442120136,6.968850378341948,6.968850378341948,1,1,9,4,2,0,110.0,1954,4,8,8,1,3,5,8,9.20230820027892,354,4.382026634673881,0,128000,0,0,1
8,2,6,3,2,4,2,0.0,87.57678270623478,7.400009517162692,7.400009517162692,2,3,20,4,4,1,208.0,2006,4,11,13,1,6,5,8,9.510519035757246,63,4.7535901911063645,0,255000,0,0,1
7,2,3,3,2,4,3,14.733200530681515,87.1515563520907,6.927557906278317,7.6290038896529575,1,1,18,1,3,1,0.0,1936,1,9,9,1,3,5,6,9.350102314351341,223,4.454347296253507,1037,250000,0,0,0
5,1,3,3,1,1,1,7.591663046625438,87.06177631284928,6.804614520062624,6.804614520062624,1,2,11,1,2,0,0.0,1983,4,8,8,3,2,5,8,9.092119740588751,301,4.168296094804213,0,131000,0,0,1
6,2,6,3,2,4,3,2.0,87.55445270895245,6.60934924316738,7.302496423727326,2,2,13,1,4,1,0.0,2005,6,11,13,1,5,5,8,9.44057869576626,0,5.003946305945459,742,174000,0,1,0
5,1,3,2,1,1,1,12.14213562373095,86.54377448471462,7.007600613951853,7.729295674310482,2,2,9,2,2,0,361.0,1960,6,6,4,1,3,2,8,9.358760377094455,443,4.382026634673881,1169,154300,0,0,0
5,1,3,3,2,1,1,9.313708498984761,87.19641248391105,7.145196134997171,7.145196134997171,1,1,16,1,2,0,0.0,1978,4,8,10,3,4,2,6,9.136263168579868,196,4.1877104642236125,0,143500,0,0,1
5,1,2,2,1,1,1,16.000000000000004,86.31760866327848,6.922643891475888,6.922643891475888,1,1,5,1,2,0,0.0,1925,4,6,4,1,3,2,6,8.719317375506371,489,3.9318256327243257,0,88000,0,0,1
5,1,3,2,1,1,1,13.231546211727816,86.31760866327848,6.90875477931522,7.601901959875166,2,3,18,1,2,0,0.0,1949,6,6,4,1,2,4,5,8.743531633626967,284,4.406719247264253,1001,145000,0,0,0
6,2,6,3,2,1,2,-1.9999999998,87.64373932405991,6.416732282512326,7.1098794630722715,2,2,20,4,4,0,76.0,2009,6,11,13,3,6,2,8,8.006367567650246,294,3.4011973816621555,612,173733,0,0,0
4,1,3,2,1,1,1,10.165525060596439,86.76936408468859,6.302618975744905,6.9957661563048505,1,1,0,2,1,0,80.0,1970,6,12,14,1,5,5,8,7.601402334583733,0,3.044522437723423,546,75000,0,1,0
2,1,3,2,1,1,1,13.0996688705415,86.31760866327848,6.173786103901937,6.173786103901937,0,1,1,1,2,0,0.0,1958,4,3,1,3,2,2,2,9.104979856318357,50,3.912023005428146,0,35311,0,0,1
4,1,3,2,1,1,2,12.560219778561038,86.45337754998391,7.113956109566034,7.113956109566034,1,1,4,1,4,0,0.0,1956,4,11,13,1,4,5,5,9.749170192151771,1059,4.174549796810844,0,135000,0,0,1
7,2,6,4,2,3,2,6.0,87.2412460692924,6.815639990074331,7.6624678152002375,2,3,12,1,4,1,0.0,1991,6,8,8,2,2,5,8,9.482274087459825,48,4.634728988229636,1215,238000,0,0,0
6,3,3,3,1,3,1,12.14213562373095,87.48742928478838,7.254177846456518,7.254177846456518,1,2,9,1,4,1,0.0,1990,4,6,4,1,4,5,4,9.308283446306147,528,4.465908118654584,0,176500,0,0,1
6,2,6,3,2,1,2,5.211102550927978,87.30845424706443,6.841615476477592,7.450660796211539,2,2,12,2,4,0,105.0,1994,6,8,8,1,6,5,8,9.043340831280013,814,4.248495242049359,785,201000,0,0,0
5,1,3,2,1,1,0,18.784609690826528,87.50977600240098,7.148345743900068,7.696212639346407,2,0,4,1,3,0,0.0,1950,1,6,4,1,4,0,6,9.079889942592118,1084,4.204692619390966,928,145900,1,0,0
6,2,6,3,2,4,3,0.0,87.57678270623478,7.182352111885263,7.182352111885263,2,2,13,1,4,1,0.0,2005,4,11,13,1,6,5,8,9.233763886919771,28,4.174387269895637,0,169990,0,0,1
6,2,6,3,2,2,2,5.745966692414834,87.30845424706443,7.388327859577107,7.388327859577107,2,2,12,1,4,1,0.0,1993,4,10,10,1,1,5,8,8.988695696785708,165,3.912023005428146,0,193000,0,0,1
6,1,3,3,1,3,1,8.19803902718557,86.99438184514797,7.430114138561801,7.430114138561801,2,2,14,2,2,1,157.0,1980,4,10,10,1,2,5,5,9.234056898593499,625,4.3694478524670215,0,207500,0,0,1
5,1,6,3,3,1,2,9.135528725660045,86.92693630166285,7.026426808699636,7.026426808699636,2,2,14,1,2,0,0.0,1977,4,11,13,3,4,5,5,9.655731072956666,767,4.235025591656993,0,175000,0,0,1
8,2,6,3,3,4,3,2.0,87.53211714239757,7.1180162044653335,7.772331575169614,2,3,24,2,4,1,340.0,2003,6,11,13,1,5,6,8,9.392578591964389,0,4.532599493153256,1140,285000,0,1,0
7,1,3,2,1,4,2,10.649110640673516,86.72429205127533,7.001245622069476,7.589841512182657,2,2,14,2,3,1,342.0,1968,6,6,4,1,2,5,8,9.20029003612268,552,4.236491602701121,880,176000,0,0,0
8,2,6,3,3,3,2,3.6568542494923797,87.46507698538016,7.488852955733459,7.488852955733459,2,2,16,1,4,1,0.0,2001,4,11,13,3,5,5,8,9.37906997525067,0,4.321410421548491,0,236500,0,1,1
7,1,6,3,2,3,3,4.000000000000001,87.37561188601732,6.900730664045173,7.71244383427499,2,2,13,2,3,1,285.0,1997,6,8,8,1,5,6,8,9.473166068429098,0,4.301705302895156,1243,222000,0,1,0
8,2,6,3,2,1,3,0.8284271247461901,87.59910713840847,7.290292882446597,7.290292882446597,2,3,21,1,4,0,0.0,2007,4,11,13,3,6,5,8,9.09661160664784,16,4.290459441148391,0,201000,0,0,1
5,1,3,2,1,1,1,11.2664991614216,86.65664103720601,6.829793737512425,6.829793737512425,1,1,9,1,4,0,0.0,1965,4,11,13,1,2,2,5,9.116029692504942,338,4.248495242049359,0,117500,0,0,1
9,3,6,4,3,4,3,0.0,87.57678270623478,7.552237287560802,7.552237287560802,2,3,20,4,4,1,302.0,2006,4,11,12,1,5,5,8,9.364776725280601,0,4.430816798843313,0,320000,0,1,1
7,2,6,3,2,1,2,2.4721359549995796,87.53211714239757,7.313220387090301,7.313220387090301,2,2,16,2,4,0,210.0,2004,4,11,13,3,6,5,8,9.046290859969677,20,4.143134726391533,0,190000,0,0,1
7,1,3,3,2,4,2,11.85640646055102,87.59910713840847,7.634820677745543,7.634820677745543,2,2,9,1,4,1,0.0,1960,4,5,2,4,6,5,6,10.22738100695048,425,5.746203190540153,0,242000,0,0,1
4,1,6,1,1,1,1,15.888543819998315,86.3855191759374,6.616065185132817,6.616065185132817,1,2,5,2,3,0,108.0,1953,4,6,4,2,5,2,8,8.669914278433902,0,3.9512437185814275,0,79900,0,1,1
7,2,6,3,2,1,2,2.8989794855663558,87.50977600240098,7.090076835776092,7.090076835776092,2,2,12,3,4,0,0.0,2003,4,11,13,1,6,5,8,9.218606116393214,833,4.204692619390966,0,184900,0,0,1
7,2,6,3,2,4,2,2.0,87.55445270895245,7.014814351275545,7.58629630715272,2,2,20,1,4,1,0.0,2005,6,11,13,2,6,5,8,9.177300517897983,341,4.31748811353631,858,253000,0,0,0
7,2,6,3,2,1,2,-1.9999999998,87.57678270623478,7.237778191923443,7.581719640125308,2,3,16,1,4,0,0.0,2006,6,11,13,2,6,5,8,9.077951183930438,464,4.290459441148391,571,239799,0,0,0
7,1,3,2,1,3,1,14.733200530681515,86.31760866327848,7.095893221097532,7.784473235736469,2,1,17,1,4,2,0.0,1940,6,6,4,2,5,5,6,10.089552095608918,0,4.331985119408136,1196,244400,0,1,0
6,1,3,2,1,1,1,8.954451150103322,86.90444308357146,7.454719949364001,7.454719949364001,2,2,11,1,2,0,0.0,1976,4,10,10,4,3,5,8,9.444621667700849,936,4.007333185232471,0,150900,0,0,1
7,2,6,3,2,3,2,4.324555320336759,87.42035562443262,6.92951677076365,7.630461261783627,2,2,13,2,4,1,298.0,1999,6,11,13,1,4,6,8,9.077380244719953,772,4.290664970485509,1038,214000,0,0,0
4,1,6,3,1,1,0,8.954451150103322,86.92693630166285,7.272398392570047,7.272398392570047,2,0,4,1,2,0,0.0,1950,4,6,4,4,6,0,2,8.95040315983296,1440,3.7376696182833684,0,150000,1,0,1
5,1,3,2,1,1,1,10.649110640673516,86.70174744614673,7.397561535524052,7.397561535524052,2,2,11,1,2,0,0.0,1967,4,8,10,3,5,5,3,10.126631103850338,0,4.605170185988092,0,143000,0,1,1
6,1,3,2,2,4,2,12.282856857085699,86.49858755935034,7.203405521083095,7.203405521083095,1,2,21,2,3,1,541.0,1958,5,8,8,1,6,3,5,9.573245865665552,111,4.178438593325001,0,137500,0,0,1
5,1,2,2,1,1,1,19.81742422927143,87.35323161475472,7.080026499922591,7.533158807455563,1,2,3,1,2,0,0.0,1963,1,11,13,1,1,2,5,9.084777149000837,1088,4.584967478670572,561,124900,0,0,0
5,1,3,2,1,3,2,11.711309200802088,86.52118390532293,7.042286171939743,7.042286171939743,1,1,9,2,2,1,128.0,1959,5,8,8,3,4,5,5,9.007367027451355,748,4.248495242049359,0,143000,0,0,1
8,2,6,3,2,4,3,2.4721359549995796,87.50977600240098,7.395721608602045,7.395721608602045,2,3,21,2,4,1,236.0,2002,4,11,13,3,6,5,8,9.584383610076006,1300,4.442651256490317,0,270000,0,0,1
7,2,6,3,2,3,2,2.0,87.48742928478838,6.841615476477592,7.4821189235521155,2,2,16,2,4,1,144.0,2002,6,11,13,2,5,5,8,9.547241088215463,0,4.174387269895637,840,192500,0,1,0
6,1,3,2,2,3,2,10.328828005937952,87.57678270623478,7.2305631534092925,7.2305631534092925,1,2,14,1,2,1,0.0,1972,4,10,10,1,4,5,6,9.144200569471638,982,4.356708826689592,0,197500,0,0,1
5,1,3,2,2,1,2,13.0996688705415,87.48742928478838,6.761572768804055,6.761572768804055,1,2,9,1,3,0,0.0,1980,4,11,13,1,4,2,4,8.881836305004146,398,4.0943445622221,0,129000,0,0,1
5,1,3,2,1,1,1,10.806248474865699,86.65664103720601,6.872128101338986,6.872128101338986,1,1,12,1,3,0,0.0,1979,4,11,13,1,2,2,8,8.961879012677683,641,4.0943445622221,0,119900,0,0,1
5,1,3,3,1,1,3,10.165525060596439,87.50977600240098,6.643789733147672,6.643789733147672,1,1,16,1,3,0,0.0,1974,3,4,8,3,6,2,4,8.881836305004146,660,4.0943445622221,0,133900,0,0,1
5,1,3,2,1,0,2,10.489995996796795,86.74683092933516,7.0630481633881725,7.584773077612199,2,2,11,2,4,1,232.0,1969,6,8,8,3,4,5,3,9.312445594913337,562,4.230614619114761,800,172000,0,0,0
6,1,3,3,1,1,0,9.135528725660045,86.8819441731559,6.887552571664617,6.887552571664617,2,0,4,2,2,0,250.0,1950,3,4,10,4,6,0,8,9.148464968258095,945,3.5553480614894135,0,127500,1,0,1
6,1,3,3,1,1,1,13.62049935181331,86.31760866327848,6.88653164253051,7.579678823090456,2,2,18,2,2,0,423.0,1946,6,6,4,1,3,5,5,8.872907674259846,484,4.406719247264253,979,145000,0,0,0
6,1,3,3,1,3,3,8.77032961426901,86.99438184514797,6.329720905522696,7.113956109566034,1,2,7,1,2,1,0.0,1980,6,6,4,1,4,5,5,7.170119543449628,285,3.1780538303479458,668,124000,0,0,0
5,1,3,2,1,1,3,11.416407864998737,86.58893836140038,6.963189985870238,6.963189985870238,1,2,6,1,2,0,0.0,1977,4,6,4,1,3,2,8,8.911934336161426,417,4.248495242049359,0,132000,0,0,1
7,2,6,3,2,1,2,2.0,87.50977600240098,7.198183577101943,7.198183577101943,2,2,16,1,4,0,0.0,2003,4,11,13,2,6,5,8,9.041921720351219,699,4.174387269895637,0,185000,0,0,1
7,2,6,3,2,1,1,4.6332495807108005,87.42035562443262,6.54534966033442,7.255591274253665,2,2,20,1,4,0,0.0,1999,6,6,4,1,4,2,8,7.85243908535751,604,3.1780538303479458,720,155000,0,0,0
5,1,3,2,1,1,0,12.422205101855958,87.62142600963232,6.754604099487962,6.754604099487962,1,0,5,1,3,0,0.0,1950,4,5,10,4,2,0,6,8.88280805492444,696,3.912023005428146,0,116500,1,0,1
6,1,3,3,1,3,3,9.135528725660045,87.33084573650919,7.340835554123275,7.962763930168115,2,2,14,2,2,1,424.0,1977,6,8,8,1,4,5,6,9.41140190014419,896,4.368075806672544,1330,272000,0,0,0
6,1,3,3,2,3,1,9.135528725660045,86.90444308357146,6.6895992691789665,7.344719054149673,2,2,10,1,2,1,0.0,1976,6,10,7,1,4,2,5,7.744136627627991,556,3.1780538303479458,744,155000,0,0,0
9,2,6,4,3,1,3,0.8284271247461901,87.59910713840847,7.495541943884256,7.495541943884256,2,2,16,1,4,0,0.0,2007,4,11,13,1,5,5,8,9.386224586806131,0,4.804021044733257,0,239000,0,1,1
7,2,6,3,2,4,3,3.6568542494923797,87.50977600240098,6.714170529909472,7.546446273746024,2,2,21,2,4,1,44.0,2002,6,11,13,1,6,6,8,9.333972932421458,624,4.382026634673881,1070,214900,0,0,0
6,2,6,3,2,4,3,0.8284271247461901,87.59910713840847,6.663132695990803,7.302496423727326,2,2,13,1,4,1,0.0,2005,6,11,13,1,5,5,8,9.233763886919771,0,4.174387269895637,701,178900,0,1,0
5,2,2,2,1,3,1,14.613247725836153,86.31760866327848,6.883462586413092,7.176254532017144,1,1,18,1,4,2,0.0,1940,1,6,4,1,3,2,6,9.169518377455928,428,4.867534450455582,332,160000,0,0,0
5,1,3,2,1,1,1,12.560219778561038,86.43076387773658,7.001245622069476,7.001245622069476,1,1,9,2,2,0,151.0,1955,4,5,2,1,4,5,6,8.907883013942248,902,4.174549796810844,0,135000,0,0,1
3,1,2,2,1,1,0,17.8997487421324,86.31760866327848,6.396929655216146,6.875232087276577,1,0,3,1,1,0,0.0,1950,1,11,13,1,5,0,5,8.686935966003333,0,3.912023005428146,368,37900,1,1,0
6,1,3,2,1,1,2,11.85640646055102,86.49858755935034,6.9985096422506015,6.9985096422506015,1,1,9,2,2,0,105.0,1958,5,8,8,4,4,5,8,9.247828816387175,513,4.31748811353631,0,140000,0,0,1
4,1,3,2,1,1,0,13.0996688705415,86.31760866327848,6.579251212010101,7.083387847625295,1,0,9,1,2,0,0.0,1950,1,3,1,1,5,0,3,9.287301413112312,0,4.0943445622221,472,135000,1,1,0
7,2,6,3,2,1,2,2.8989794855663558,87.53211714239757,6.638567789166521,7.3938782901077555,2,2,24,4,4,0,106.0,2003,6,11,3,1,6,6,8,7.7266536648476425,567,3.58351893845611,862,173000,0,0,0
6,1,3,3,1,3,1,9.135528725660045,86.97190567814089,6.822197390620491,6.822197390620491,2,1,12,1,2,1,0.0,1979,4,10,10,1,5,5,8,8.973604867142505,0,4.007333185232471,0,99500,0,1,1
7,2,6,3,2,1,3,0.0,87.62142600963232,7.2640301428995295,7.2640301428995295,2,2,20,3,4,0,0.0,2007,4,12,14,1,5,5,8,9.362116806941977,0,4.553876891600541,0,182000,0,1,1
7,1,2,3,2,1,1,17.8997487421324,87.28605714219886,7.035268599281097,7.610357618312838,1,2,5,1,2,0,0.0,1997,6,8,8,1,5,2,4,9.342595951096653,0,4.0943445622221,883,167500,0,1,0
7,2,6,3,2,1,1,2.8989794855663558,87.44271909999158,6.511745329644728,7.231287004327616,2,2,20,1,4,0,0.0,2000,6,6,4,1,6,2,8,7.8826922062890254,641,4.220246048654068,709,165000,0,0,0
4,1,6,3,0,1,0,16.220867158288602,86.49858755935034,6.767343125265392,6.767343125265392,1,0,5,1,2,0,0.0,1950,4,5,2,1,5,0,6,8.68270762989381,0,3.9318256327243257,0,85500,1,1,1
7,2,6,3,2,1,3,0.0,87.59910713840847,7.123672785204607,7.123672785204607,1,2,20,3,4,0,0.0,2007,4,11,13,1,6,5,8,8.360305435879093,1106,3.5553480614894135,0,199900,0,0,1
4,1,3,2,1,1,1,12.560219778561038,86.40814442120136,6.795705775173514,6.795705775173514,1,2,4,1,4,0,0.0,1999,4,6,4,1,1,2,8,9.153770020487789,552,4.219507705176107,0,110000,0,0,1
5,1,6,2,1,1,1,11.564659966250536,86.61151166750291,7.02197642307216,7.02197642307216,1,2,6,1,2,0,0.0,1963,4,11,13,1,3,2,5,9.084323531392696,651,4.382026634673881,0,139000,0,0,1
7,3,3,2,3,1,2,11.711309200802088,87.59910713840847,6.906754778648554,6.906754778648554,1,2,9,4,3,0,210.0,1961,3,12,14,3,4,5,7,9.402777262511231,867,4.240001285293224,0,178400,0,0,1
8,2,6,3,2,3,3,4.6332495807108005,87.42035562443262,7.151485463904735,7.867871490396322,2,3,23,2,4,1,975.0,1998,6,11,13,1,6,5,8,9.40943710213184,854,4.584967478670572,1336,336000,0,0,0
7,2,6,3,2,4,3,0.0,87.59910713840847,7.143617602704121,7.143617602704121,2,2,15,2,4,1,16.0,2007,4,11,13,3,5,5,8,8.065265208897733,0,3.7612001156935624,0,159895,0,1,1
8,2,6,3,2,4,1,2.8989794855663558,87.48742928478838,7.046647277848756,7.736307096548285,2,2,16,1,4,1,0.0,2002,6,12,14,2,5,5,8,9.328123407632566,0,4.347181509753755,1141,255900,0,1,0
5,1,3,0,2,1,1,9.313708498984761,86.92693630166285,7.171656822768514,7.458186157340487,2,2,11,1,2,0,0.0,1977,1,10,10,0,0,5,8,9.22276289197474,0,4.31748811353631,432,126000,0,1,0
5,1,3,2,1,1,1,13.231546211727816,86.31760866327848,7.059617628291383,7.059617628291383,1,1,4,1,2,0,0.0,1950,4,6,4,1,4,2,8,9.294681520409934,1040,4.219507705176107,0,125000,0,0,1
6,1,3,2,2,1,1,17.595917942265423,87.50977600240098,6.90875477931522,7.399398083331354,1,1,3,1,3,0,0.0,1950,1,11,13,1,5,5,4,8.577347114235984,0,4.07753744390572,634,117000,0,1,0
9,3,6,4,3,4,3,0.0,87.66604708583958,7.570443252057374,7.570443252057374,2,3,24,4,4,1,450.0,2010,4,11,13,3,6,5,8,9.226115291091546,1646,4.418840607796598,0,395192,0,0,1
6,1,3,2,2,3,3,9.135528725660045,86.90444308357146,7.0192966537150445,7.615791072035833,2,2,14,2,2,1,298.0,1976,6,10,10,1,1,5,5,9.396487933603666,156,4.263945085966,912,195000,0,0,0
7,2,6,3,2,1,2,-1.9999999998,87.57678270623478,6.656726524178391,7.362645270417825,2,2,20,1,4,0,0.0,2006,6,11,13,1,5,5,8,9.002701007197938,0,4.174387269895637,798,197000,0,1,0
8,2,6,3,2,3,3,4.000000000000001,87.39798655450802,7.249215057114389,7.779885115070522,2,3,23,2,4,1,423.0,1997,6,11,13,1,6,5,8,9.1539816383068,1074,4.406719247264253,985,348000,0,0,0
8,2,2,2,2,4,1,20.538855339169288,87.12911982062879,6.82001636467413,7.462789157412448,1,2,3,1,3,1,0.0,1925,6,5,2,1,2,5,7,9.779680156808055,216,4.795790545596741,826,168000,0,0,0
6,1,3,2,2,2,2,11.114877048604,87.28605714219886,6.927557906278317,7.523481312573497,2,2,9,2,3,1,340.0,1964,6,5,2,4,2,5,4,9.186047679407139,536,4.382026634673881,831,187000,0,0,0
6,1,6,3,2,1,2,0.0,87.57678270623478,6.620073206530356,7.313220387090301,2,2,16,1,4,0,0.0,2005,6,11,13,1,5,5,8,9.087720658428273,0,4.219507705176107,750,173900,0,1,0
10,3,6,4,3,4,3,1.4641016151377548,87.59910713840847,7.4489161025442,7.4489161025442,2,3,24,4,4,1,230.0,2008,4,12,14,4,6,5,8,9.429957713513835,1172,4.564348191467836,0,337500,0,0,1
4,1,3,2,1,1,1,13.491933384829666,86.31760866327848,6.651571873589727,7.114769448366463,1,1,5,1,2,0,0.0,1946,1,6,4,1,4,2,6,8.457867725331422,384,3.9318256327243257,456,121600,0,0,0
5,1,3,2,1,1,1,11.416407864998737,86.56635930193812,6.956545443151569,6.956545443151569,1,1,9,1,2,0,0.0,1961,4,5,2,1,3,5,5,9.274159884689137,915,4.176884888976458,0,136500,0,0,1
6,1,3,2,1,3,2,10.489995996796795,86.76936408468859,7.273786317844895,7.273786317844895,2,2,14,2,2,1,571.0,1970,4,8,8,1,5,5,5,9.368796057668156,0,4.249589877312566,0,185000,0,1,1
3,1,2,2,1,4,1,16.33030277982336,86.31760866327848,6.981934677156389,6.981934677156389,1,1,1,1,1,1,0.0,1922,4,5,2,1,5,2,3,9.188708071849069,0,4.0943445622221,0,91000,0,1,1
7,2,6,3,2,1,2,2.0,87.57678270623478,7.0967213784947605,7.0967213784947605,2,2,16,4,4,0,24.0,2006,4,11,13,3,6,5,8,8.819073983267831,686,4.1588830833596715,0,206000,0,0,1
3,1,1,0,0,1,1,13.0996688705415,86.36288813749808,6.8501261661455,6.8501261661455,1,2,4,1,1,0,0.0,1956,4,0,7,0,0,2,2,9.230731061623917,0,4.30406509320417,0,82000,0,1,1
5,1,2,1,3,1,1,16.65475810617763,86.31760866327848,6.53813982376767,6.53813982376767,1,1,3,1,4,0,0.0,1920,4,5,2,1,5,2,5,8.594154232552366,0,4.0943445622221,0,86000,0,1,1
8,2,6,3,2,4,2,0.8284271247461901,87.57678270623478,7.3613754289773485,7.3613754289773485,2,3,20,2,4,1,53.0,2006,4,11,13,1,6,5,8,9.38907215991958,24,4.31748811353631,0,232000,0,0,1
5,1,3,2,1,1,1,9.135528725660045,86.90444308357146,7.426549072397305,7.426549072397305,2,2,14,2,1,0,164.0,1976,4,11,13,1,5,2,5,9.350102314351341,0,4.1775144301227005,0,136905,0,1,1
7,2,6,3,2,4,3,2.0,87.57678270623478,7.315883504509785,7.315883504509785,2,2,15,2,4,1,16.0,2005,4,11,13,1,6,5,8,8.065265208897733,16,3.7612001156935624,0,181000,0,0,1
5,2,3,3,1,1,1,9.135528725660045,86.92693630166285,6.892641641172089,6.892641641172089,2,1,16,2,2,0,220.0,1977,5,8,8,3,6,5,4,9.034199674257309,595,4.174387269895637,0,149900,0,0,1
6,1,3,3,1,3,1,10.165525060596439,86.76936408468859,7.4127640174265625,7.4127640174265625,2,2,9,1,3,1,0.0,1970,4,10,10,1,1,5,2,9.405495886750224,1237,4.218010155832039,0,163500,0,0,1
4,1,3,2,1,1,2,10.489995996796795,86.76936408468859,6.302618975744905,6.9957661563048505,1,1,0,1,2,0,0.0,1970,6,12,14,1,2,5,3,7.7039102096163115,273,3.044522437723423,546,88000,0,0,0
7,2,6,4,2,4,3,2.4721359549995796,87.55445270895245,7.444248649496705,7.444248649496705,2,2,11,4,4,1,108.0,2004,4,11,13,2,5,5,8,9.402447229504935,0,3.7612001156935624,0,240000,0,1,1
5,1,2,2,1,1,0,15.888543819998315,86.31760866327848,6.915723448631314,7.3277805384216315,2,0,8,1,4,0,0.0,1950,1,5,2,1,5,0,8,8.699514748210191,0,4.0943445622221,0,102000,1,1,1
5,1,3,2,1,4,1,13.491933384829666,86.31760866327848,6.579251212010101,7.147559271189454,2,1,6,1,2,1,0.0,1948,1,5,2,1,5,5,8,9.96580485860099,0,4.74493212836325,551,135000,0,1,0
5,1,3,0,1,1,0,11.416407864998737,86.65664103720601,7.416979621381154,7.416979621381154,2,0,4,1,2,0,0.0,1950,4,1,5,0,0,0,8,9.192685436737461,0,4.31748811353631,0,100000,1,1,1
6,1,6,2,2,3,1,16.33030277982336,87.35323161475472,6.802394763324311,7.31455283232408,1,1,18,1,2,2,0.0,1923,6,5,2,1,5,2,6,9.26785427817679,0,4.007333185232471,602,165000,0,1,0
5,1,2,2,1,1,1,17.8997487421324,87.57678270623478,6.92951677076365,6.92951677076365,1,1,3,1,2,0,0.0,1956,4,6,6,1,4,2,3,8.881836305004146,247,4.0943445622221,0,85000,0,0,1
6,1,3,2,1,4,1,13.362291495737217,86.31760866327848,6.9865664594064265,6.9865664594064265,1,1,9,2,2,1,206.0,1948,4,6,4,1,2,2,8,9.36426245424844,336,4.0943445622221,0,119200,0,0,1
